date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:45:30	1359/1359	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:32	4634/4634	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:33	3110/3110	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:34	804/804	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:35	6797/6797	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:36	2800/2800	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:37	4662/4662	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:38	2185/2185	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:40	330797/330797	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Jul%202024%2008:02:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.30.0	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1720598710)
07:45:40	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Jul%202024%2008:02:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1720598710)
07:45:41	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Jul%202024%2008:02:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1720598710)
07:45:42	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Jul%202024%2008:02:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1720598710)
07:45:43	66411/66411	---M--	200	added ('OK')	image/gif	date:Sat,%2006%20May%202023%2013:03:01%20GMT	https://techslideitsolutions.com/wp-content/uploads/2022/04/placeholder.gif	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-content/uploads/2022/04/placeholder.gif	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-7469.css?ver=1720598733)
07:45:44	21866/21866	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Mar%202023%2001:02:47%20GMT	https://techslideitsolutions.com/wp-content/uploads/revslider/fullscreen-main-slider/slide-3.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-content/uploads/revslider/fullscreen-main-slider/slide-3.jpg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-7469.css?ver=1720598733)
07:45:45	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/fonts/glyphicons-halflings-regular.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/fonts/glyphicons-halflings-regular.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/bootstrap.min.css?ver=1720598710)
07:45:46	146275/146275	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/page_404.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/page_404.jpg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:47	419498/419498	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_1.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_1.jpg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:48	170431/170431	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_2.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_2.jpg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:48	1135/1135	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_3.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_3.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:49	1254/1254	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_4.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/img_4.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:50	960/960	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/stroke.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/stroke.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:51	1013/1013	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/stroke@2x.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/stroke@2x.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:52	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:45:52%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/css/images/pattern_3.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/css/images/pattern_3.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:53	956/956	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/pattern_3.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/pattern_3.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:54	1146/1146	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/testimonials_before_2.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/testimonials_before_2.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:55	1171/1171	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/testimonials_before.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/testimonials_before.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:56	7923/7923	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/pattern_4.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/pattern_4.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:57	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:45:57%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/css/images/pattern_4.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/css/images/pattern_4.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:58	35780/35780	---M--	200	added ('OK')	image/gif	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/preloader.gif	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/preloader.gif	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:45:59	1012/1012	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/comment_before.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/comment_before.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:46:00	1042/1042	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/video_overlay.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/video_overlay.png	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:46:02	1938/1938	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2022%20Jun%202024%2010:38:38%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/staff_frame.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/themes/consulting/assets/images/bg/staff_frame.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/layout_manchester/main.css?ver=1720598711)
07:46:03	4160/4160	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Apr%202024%2004:19:07%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/halfdata-green-popups/fonts/lepopup-if.svg?95267912	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/halfdata-green-popups/fonts/lepopup-if2d2f.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/halfdata-green-popups/css/style.css?ver=1720598711)
07:46:04	12816/12816	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Apr%202024%2004:19:07%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/halfdata-green-popups/fonts/lepopup-fa.svg?71162692	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/halfdata-green-popups/fonts/lepopup-fa3236.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/halfdata-green-popups/css/style.css?ver=1720598711)
07:46:05	20/20	---MCZ	404	error ('Not%20Found')	application/x-javascript	date:Tue,%2006%20Aug%202024%2006:46:04%20GMT	https://embed.tawk.to/robots.txt		(from https://techslideitsolutions.com/)
07:46:07	211564/211564	---M--	200	added ('OK')	text/html	date:Tue,%2006%20Aug%202024%2006:16:04%20GMT	https://techslideitsolutions.com/digital-marketing-company/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/digital-marketing-company/index.html	(from https://techslideitsolutions.com/)
07:46:08	188488/188488	---M--	200	added ('OK')	text/html	date:Tue,%2006%20Aug%202024%2006:16:06%20GMT	https://techslideitsolutions.com/service/payment-gateway-providers-in-india/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/payment-gateway-providers-in-india/index.html	(from https://techslideitsolutions.com/)
07:46:10	187840/187840	---M--	200	added ('OK')	text/html	date:Tue,%2006%20Aug%202024%2006:16:07%20GMT	https://techslideitsolutions.com/service/integrated-logistics-solutions/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/integrated-logistics-solutions/index.html	(from https://techslideitsolutions.com/)
